Lookup Key,Duty % only,PAL % only,SSCL % only,Cess % only,Surcharge % only,Dual % and unit,Total Per unit charge,VAT %,,,
5704.90,0,0,0,0,0,,0,0,,,
5704.90.10,0,0,0.025,0,0,5% or Rs.45/- per m2 | 4.5% or Rs.41/- per m2 | 20% or Rs.120/- per m2,0,0.18,,,
5704.90.90,0,0.16,0.025,0,0,5% or Rs.45/- per m2 | 4.5% or Rs.41/- per m2 | 20% or Rs.120/- per m2,0,0.18,,,
5705.00,0,0.16,0.025,0.15,0,18% or Rs. 50/- per m2 | 5% or Rs.14/- per m2 | 4.5% or Rs.11/- per m2 | 20% or Rs.55/- per m2,0,0.18,,,
5801.10,0,0,0.025,0,0,,110,0.18,,,
5801.21,0,0,0.025,0,0,,110,0.18,,,
5801.22,0,0,0.025,0,0,,110,0.18,,,
5801.23,0,0,0.025,0,0,,110,0.18,,,
5801.26,0,0,0.025,0,0,,110,0.18,,,
5801.27,0,0,0.025,0,0,,110,0.18,,,
5801.31,0,0,0.025,0,0,,110,0.18,,,
5801.32,0,0,0.025,0,0,,110,0.18,,,
5801.33,0,0,0.025,0,0,,110,0.18,,,
5801.36,0,0,0.025,0,0,,110,0.18,,,
5801.37,0,0,0.025,0,0,,110,0.18,,,
5801.90,0,0,0.025,0,0,,110,0.18,,,
5802.10,0,0,0.025,0,0,,135,0.18,,,
5802.20,0,0,0.025,0,0,,110,0.18,,,
5802.30,0,0,0.025,0,0,,110,0.18,,,
5803.00,0,0.1,0.025,0,0,10% or Rs.335/- per kg,0,0.18,,,
5804.10,0,0,0,0,0,,0,0,,,
5804.10.11,0,0,0.025,0,0,5% or Rs. 220/- per kg | 5% or Rs. 220/- per kg | 10% or Rs.440/- per kg,0,0.18,,,
5804.10.19,0.095,0.16,0.025,0,0,,210,0.18,,,
5804.10.90,0,0.1,0.025,0,0,5% or Rs.101/- per kg | 4.5% or Rs.91/- per kg | 10% or Rs.200/- per kg,0,0.18,,,
5804.21,0,0,0.025,0,0,,128,0.18,,,
5804.29,0,0,0.025,0,0,,110,0.18,,,
5804.30,0,0,0.025,0,0,,110,0.18,,,
5805.00,0,0,0.025,0,0,,90,0.18,,,
5806.10,0,0,0.025,0,0,,110,0.18,,,
5806.20,0,0,0.025,0,0,,110,0.18,,,
5806.31,0,0,0.025,0,0,,110,0.18,,,
5806.32,0,0,0.025,0,0,,110,0.18,,,
5806.39,0,0,0.025,0,0,,110,0.18,,,
5806.40,0,0,0.025,0,0,,110,0.18,,,
5807.10,0,0.16,0.025,0,0,,73,0.18,,,
5807.90,0,0.16,0.025,0,0,,73,0.18,,,
5808.10,0,0.16,0.025,0,0,,73,0.18,,,
5808.90,0,0.16,0.025,0,0,,73,0.18,,,
5809.00,0,0,0.025,0,0,,180,0.18,,,
5810.10,0,0.16,0.025,0,0,,73,0.18,,,
5810.91,0,0.16,0.025,0,0,,73,0.18,,,
5810.92,0,0.16,0.025,0,0,,82,0.18,,,
5810.99,0,0.16,0.025,0,0,,73,0.18,,,
5811.00,0,0,0.025,0,0,,110,0.18,,,
5901.10,0,0.16,0.025,0,0,,110,0.18,,,
5901.90,0,0.16,0.025,0,0,,110,0.18,,,
5902.10,0,0.16,0.025,0,0,,0,0.18,,,
5902.20,0,0.16,0.025,0,0,,0,0.18,,,
5902.90,0,0.16,0.025,0,0,,0,0.18,,,
5903.10,0,0,0,0,0,,0,0,,,
5903.10.10,0,0.16,0,0,0,,230,0.18,,,
5903.10.90,0.1,0.16,0,0,0,,0,0.18,,,
5903.20,0,0,0,0,0,,0,0,,,
5903.20.10,0,0.16,0,0,0,,230,0.18,,,
5903.20.90,0,0.16,0,0,0,,0,0.18,,,
5903.90,0,0,0,0,0,,0,0,,,
5903.90.10,0,0.16,0.025,0,0,,230,0.18,,,
5903.90.90,0,0.16,0,0,0,,0,0.18,,,
5904.10,0,0,0.025,0,0,,0,0.18,,,
5904.90,0,0,0.025,0,0,,0,0.18,,,
5905.00,0,0.16,0.025,0,0,,0,0.18,,,
5906.10,0,0.16,0.025,0,0,,0,0.18,,,
5906.91,0,0,0.025,0,0,,0,0.18,,,
5906.99,0,0.16,0.025,0,0,,0,0.18,,,
5907.00,0,0.16,0.025,0,0,,55,0.18,,,
5908.00,0,0,0.025,0,0,5% or Rs.73/- per kg | 4.5% or Rs.70/- per kg | 10% or Rs.100/- per kg,0,0.18,,,
5909.00,0,0.16,0.025,0,0,,0,0.18,,,
5910.00,0,0.16,0.025,0,0,,0,0.18,,,
5911.10,0,0.16,0.025,0,0,,0,0.18,,,
5911.20,0,0.16,0.025,0,0,,0,0.18,,,
5911.31,0,0,0.025,0,0,,0,0.18,,,
5911.32,0,0.16,0.025,0,0,,0,0.18,,,
5911.40,0,0.16,0.025,0,0,,0,0.18,,,
5911.90,0,0.16,0.025,0,0,,0,0.18,,,
6001.10,0,0,0.025,0,0,,128,0.18,,,
6001.21,0,0,0.025,0,0,,110,0.18,,,
6001.22,0,0,0.025,0,0,,110,0.18,,,
6001.29,0,0,0.025,0,0,,110,0.18,,,
6001.91,0,0,0.025,0,0,,110,0.18,,,
6001.92,0,0,0.025,0,0,,110,0.18,,,
6001.99,0,0,0.025,0,0,,110,0.18,,,
6002.40,0,0,0.025,0,0,,110,0.18,,,
6002.90,0,0,0.025,0,0,,110,0.18,,,
6003.10,0,0,0.025,0,0,,110,0.18,,,
6003.20,0,0,0.025,0,0,,110,0.18,,,
6003.30,0,0,0.025,0,0,,110,0.18,,,
6003.40,0,0,0.025,0,0,,110,0.18,,,
6003.90,0,0,0.025,0,0,,110,0.18,,,
6004.10,0,0,0.025,0,0,,110,0.18,,,
6004.90,0,0,0.025,0,0,,110,0.18,,,
6005.21,0,0,0.025,0,0,,110,0.18,,,
6005.22,0,0,0.025,0,0,,110,0.18,,,
6005.23,0,0,0.025,0,0,,110,0.18,,,
6005.24,0,0,0.025,0,0,,110,0.18,,,
6005.35,0,0,0.025,0,0,,110,0.18,,,
6005.36,0,0,0.025,0,0,,110,0.18,,,
6005.37,0,0,0.025,0,0,,110,0.18,,,
6005.38,0,0,0.025,0,0,,110,0.18,,,
6005.39,0,0,0.025,0,0,,110,0.18,,,
6005.41,0,0,0.025,0,0,,110,0.18,,,
6005.42,0,0,0.025,0,0,,110,0.18,,,
6005.43,0,0,0.025,0,0,,110,0.18,,,
6005.44,0,0,0.025,0,0,,110,0.18,,,
6005.90,0,0,0.025,0,0,,110,0.18,,,
6006.10,0,0,0.025,0,0,,110,0.18,,,
6006.21,0,0,0.025,0,0,,110,0.18,,,
6006.22,0,0,0.025,0,0,,110,0.18,,,
6006.23,0,0,0.025,0,0,,110,0.18,,,
6006.24,0,0,0.025,0,0,,110,0.18,,,
6006.31,0,0,0.025,0,0,,110,0.18,,,
6006.32,0,0,0.025,0,0,,110,0.18,,,
6006.33,0,0,0.025,0,0,,110,0.18,,,
6006.34,0,0,0.025,0,0,,110,0.18,,,
6006.41,0,0,0.025,0,0,,110,0.18,,,
6006.42,0,0,0.025,0,0,,128,0.18,,,
6006.43,0,0,0.025,0,0,,110,0.18,,,
6006.44,0,0,0.025,0,0,,110,0.18,,,
6006.90,0,0,0.025,0,0,,110,0.18,,,
6101.20,0.095,0,0.025,0,0,12% or Rs.160/= per unit,200,0.18,,,
6101.30,0.095,0,0.025,0,0,12% or Rs.160/= per unit,200,0.18,,,
6101.90,0.095,0,0.025,0,0,12% or Rs.160/= per unit,200,0.18,,,
6102.10,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6102.20,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6102.30,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6102.90,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6103.10,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6103.22,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6103.23,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6103.29,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6103.31,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6103.32,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6103.33,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6103.39,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6103.41,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6103.42,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6103.43,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6103.49,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6104.13,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.19,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.22,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.23,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.29,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.31,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.32,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.33,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.39,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.41,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.42,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.43,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.44,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.49,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.51,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.52,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.53,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.59,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.61,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.62,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.63,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6104.69,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6105.10,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6105.20,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6105.90,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6106.10,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6106.20,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6106.90,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6107.11,0.095,0,0.025,0,0,12% or Rs.120/= per unit,292.5,0.18,,,
6107.12,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6107.19,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6107.21,0.095,0,0.025,0,0,12% or Rs.120/= per unit,292.5,0.18,,,
6107.22,0.095,0,0.025,0,0,12% or Rs.120/= per unit,292.5,0.18,,,
6107.29,0.095,0,0.025,0,0,12% or Rs.120/= per unit,292.5,0.18,,,
6107.91,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6107.99,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6108.11,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6108.19,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6108.21,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6108.22,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6108.29,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6108.31,0.095,0,0.025,0,0,12% or Rs.120/= per unit,292.5,0.18,,,
6108.32,0.095,0,0.025,0,0,12% or Rs.120/= per unit,292.5,0.18,,,
6108.39,0.095,0,0.025,0,0,12% or Rs.120/= per unit,292.5,0.18,,,
6108.91,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6108.92,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6108.99,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6109.10,0.095,0,0.025,0,0,12% or Rs.160/= per unit,480,0.18,,,
6109.90,0.095,0,0.025,0,0,12% or Rs.160/= per unit,395,0.18,,,
6110.11,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6110.12,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6110.19,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6110.20,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6110.30,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6110.90,0.095,0,0.025,0,0,12% or Rs.160/= per unit,390,0.18,,,
6111.20,0.095,0,0.025,0,0,12% or Rs.120/= per Unit,225,0.18,,,
6111.30,0.095,0,0.025,0.12,0,,225,0.18,,,
6111.90,0.095,0,0.025,0,0,per Unit 12% or Rs.120/= per Unit,225,0.18,,,
6112.11,0.095,0,0.025,0,0,12% or Rs.120/= per unit,225,0.18,,,
6112.12,0.095,0,0.025,0.12,0,,225,0.18,,,
6112.19,0.095,0,0.025,0.12,0,,300,0.18,,,
6112.20,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6112.31,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6112.39,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6112.41,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6112.49,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6113.00,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,390,0.18,,,
6114.20,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,292.5,0.18,,,
6114.30,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6114.90,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6115.10,0.095,0,0.025,0,0,,1450,0.18,,,
6115.21,0.095,0,0.025,0,0,,1450,0.18,,,
6115.22,0.095,0,0.025,0,0,,1450,0.18,,,
6115.29,0.095,0,0.025,0,0,,1450,0.18,,,
6115.30,0.095,0,0.025,0,0,,1450,0.18,,,
6115.94,0.095,0,0.025,0.12,0,12% or Rs.600/= per kg,1125,0.18,,,
6115.95,0.095,0,0.025,0.12,0,12% or Rs.600/= per kg,1125,0.18,,,
6115.96,0.095,0,0.025,0.12,0,12% or Rs.600/= per kg,1125,0.18,,,
6115.99,0.095,0,0.025,0.12,0,12% or Rs.600/= per kg,1125,0.18,,,
6116.10,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6116.91,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6116.92,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,293,0.18,,,
6116.93,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6116.99,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6117.10,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6117.80,0,0,0,0,0,,0,0,,,
6117.80.10,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,293,0.18,,,
6117.80.20,0.095,0,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6117.80.90,0,0,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6117.90,0.2,0,0.025,0,0,,0,0.18,,,
6201.20,0.095,0,0.025,0,0,12% or RS.160/= per unit,0,0.18,,,
6201.30,0.095,0,0.025,0,0,12% or RS.160/= per unit,0,0.18,,,
6201.40,0.095,0,0.025,0,0,12% or RS.160/= per unit,0,0.18,,,
6201.90,0.095,0,0.025,0,0,12% or RS.160/= per unit,0,0.18,,,
6202.20,0.095,0,0.025,0,0,12% or RS.160/= per unit,0,0.18,,,
6301.10,0.095,0,0.025,0,0,12% or Rs.160/= per unit,300,0.18,,,
6301.20,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6301.30,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6301.40,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6301.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.10,0.095,0.1,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.21,0,0,0,0,0,,0,0,,,
6302.21.11,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.21.19,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.21.20,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.21.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.22,0,0,0,0,0,,0,0,,,
6302.22.11,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.22.19,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.22.20,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.22.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.29,0,0,0,0,0,,0,0,,,
6302.29.11,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.29.19,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.29.20,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.29.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.31,0,0,0,0,0,,0,0,,,
6302.31.10,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.31.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.32,0,0,0,0,0,,0,0,,,
6302.32.10,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.32.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,468,0.18,,,
6302.39,0,0,0,0,0,,0,0,,,
6302.39.10,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.39.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.40,0.095,0.1,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.51,0,0,0,0,0,,0,0,,,
6302.51.11,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.51.19,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.51.20,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.51.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.53,0,0,0,0,0,,0,0,,,
6302.53.11,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.53.19,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.53.20,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.53.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.59,0,0,0,0,0,,0,0,,,
6302.59.11,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.59.19,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.59.20,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.59.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.60,0,0,0,0,0,,0,0,,,
6302.60.10,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,395,0.18,,,
6302.60.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,395,0.18,,,
6302.91,0,0,0,0,0,,0,0,,,
6302.91.11,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.91.19,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.91.20,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.91.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.93,0,0,0,0,0,,0,0,,,
6302.93.11,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.93.19,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.93.20,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.93.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.99,0,0,0,0,0,,0,0,,,
6302.99.11,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.99.19,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.99.20,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6302.99.90,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,300,0.18,,,
6303.12,0.095,0.1,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6303.19,0.095,0.1,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6303.91,0.095,0.1,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6303.92,0.095,0.1,0.025,0,0,,0,0.18,,,
6303.99,0.095,0.1,0.025,0.12,0,12% or Rs.120/= per kg,225,0.18,,,
6304.11,0.095,0.1,0.025,0,0,,0,0.18,,,
6304.19,0,0,0,0,0,,0,0,,,
6304.19.10,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,384,0.18,,,
6304.19.90,0.095,0,0.025,0.12,0,1 2 % o r Rs.160/= per kg,0,0.18,,,
6304.20,0.095,0.1,0.025,0.12,0,12% or Rs.160/= per kg,384,0.18,,,
6304.91,0.095,0.1,0.025,0.12,0,12% or Rs.160/= per kg,384,0.18,,,
6304.92,0,0,0,0,0,,0,0,,,
6304.92.10,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,384,0.18,,,
6304.92.90,0.095,0,0.025,0.12,0,1 2 % o r Rs.160/= per kg,0,0.18,,,
6304.93,0,0,0,0,0,,0,0,,,
6304.93.10,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,384,0.18,,,
6304.93.90,0.095,0,0.025,0.12,0,1 2 % o r Rs.160/= per kg,0,0.18,,,
6304.99,0,0,0,0,0,,0,0,,,
6304.99.10,0.095,0,0.025,0.12,0,12% or Rs.160/= per kg,384,0.18,,,
6304.99.90,0.095,0,0.025,0.12,0,1 2 % o r Rs.160/= per kg,0,0.18,,,
6305.10,0,0,0,0,0,,0,0,,,
6305.10.10,0.245,0.16,0.025,0.35,0,,0,0.18,,,
6305.10.90,0.195,0.16,0.025,0.35,0,,0,0.18,,,
6305.20,0.095,0.16,0.025,0,0,,0,0.18,,,
6305.32,0.095,0.16,0.025,0,0,,50,0.18,,,
6305.33,0.095,0.16,0.025,0.2,0,,50,0.18,,,
6305.39,0.095,0.16,0.025,0.2,0,,50,0.18,,,
6305.90,0.095,0.16,0.025,0.2,0,,50,0.18,,,
6306.12,0.095,0.16,0.025,0.22,0,,0,0.18,,,
6306.19,0.095,0.16,0.025,0.22,0,,0,0.18,,,
6306.22,0.295,0.16,0.025,0.54,0,,0,0.18,,,
6306.29,0.295,0.16,0.025,0.54,0,,0,0.18,,,
6306.30,0.295,0,0.025,0.54,0,,0,0.18,,,
6306.40,0.295,0.16,0.025,0.54,0,,0,0.18,,,
6306.90,0.295,0.16,0.025,0.54,0,,0,0.18,,,
6307.10,0.295,0.16,0.025,0.54,0,,0,0.18,,,
6307.20,0.295,0.16,0.025,0.54,0,,0,0.18,,,
6307.90,0,0,0,0,0,,0,0,,,
6307.90.10,0.395,0,0.025,0.54,0,,0,0.18,,,
6307.90.90,0.395,0.16,0.025,0.54,0,,0,0.18,,,
6308.00,0.095,0.16,0.025,0.24,0,24% or Rs.40/= per kg,75,0.18,,,
6309.00,0,0,0,0,0,,0,0,,,
6309.00.10,0.195,0,0.025,0.39,0,,0,0.18,,,
6309.00.90,0.2,0.16,0.025,0.39,0,,0,0.18,,,
6310.10,0,0,0,0,0,,0,0,,,
6310.10.10,0.195,0,0.025,0.39,0,,0,0.18,,,
6310.10.90,0.195,0.16,0.025,0.39,0,,0,0.18,,,
6310.90,0,0,0,0,0,,0,0,,,
6310.90.10,0.195,0,0.025,0.39,0,,0,0.18,,,
6310.90.90,0.195,0.16,0.025,0.39,0,,0,0.18,,,
6401.10,0,0,0.025,0,0,,1000,0.18,,,
6401.92,0,0,0.025,0,0,,1000,0.18,,,
6401.99,0,0,0.025,0,0,,1000,0.18,,,
6402.12,0,0,0.025,0.12,0,12% or Rs.480/= per pair,1000,0.18,,,
6402.19,0,0,0,0,0,,0,0,,,
6402.19.11,0,0,0.025,0,0,,0,0.18,,,
6402.19.19,0,0,0.025,0,0,,1000,0.18,,,
6402.20,0,0,0.025,0,0,,1000,0.18,,,
6402.91,0.2,0,0.025,0,0,,700,0.18,,,
6402.99,0.2,0,0.025,0,0,,700,0.18,,,
6403.12,0,0,0.025,0.12,0,12% or Rs.480/= per pair,1000,0.18,,,
6403.19,0,0,0,0,0,,0,0,,,
6403.19.11,0,0,0.025,0,0,,0,0.18,,,
6403.19.19,0,0,0.025,0,0,,1000,0.18,,,
6403.20,0,0,0.025,0,0,,1000,0.18,,,
6403.40,0.2,0,0.025,0,0,,700,0.18,,,
6403.51,0.2,0,0.025,0,0,,700,0.18,,,
6403.59,0.2,0,0.025,0,0,,700,0.18,,,
6403.91,0.2,0,0.025,0,0,,700,0.18,,,
6403.99,0.2,0,0.025,0,0,,700,0.18,,,
6404.11,0.2,0,0.025,0,0,,700,0.18,,,
6404.19,0.2,0,0.025,0,0,,700,0.18,,,
6404.20,0.2,0,0.025,0,0,,700,0.18,,,
6405.10,0.2,0,0.025,0,0,,700,0.18,,,
6405.20,0.2,0,0.025,0,0,,700,0.18,,,
6405.90,0.2,0,0.025,0,0,,700,0.18,,,
6406.10,0.2,0.1,0.025,0.1,0,10% or RS.1400/= per kg,0,0.18,,,
6406.20,0,0,0,0,0,,0,0,,,
6406.20.10,0.295,0.1,0.025,0,0,,0,0.18,,,
6406.20.90,0,0.1,0.025,0.15,0,5% or Rs.23/= per pair | 5% or Rs.23/= per pair | 10% or Rs.50/= per pair | 15% or RS.70/= per pair,0,0.18,,,
6406.90,0,0,0,0,0,,0,0,,,
6406.90.10,0.3,0,0.025,0,0,,0,0.18,,,
6406.90.91,0,0.1,0.025,0,0,5% or Rs.23/= per pair | 5% or Rs. 23/= per pair | 20% Rs.95/= per pair,800,0.18,,,
6406.90.99,0.295,0.1,0.025,0,0,,0,0.18,,,
6501.00,0.3,0,0.025,0.05,0,,0,0.18,,,
6502.00,0.48,0,0.025,0.05,0,,0,0.18,,,
6504.00,0,0,0,0,0,,0,0,,,
